# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = peng_model
# start_datetime = 2025-05-15 10:16:56 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 5000
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.999
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:/Users/admin/AppData/Local/Temp/Rtmp2PZJw8/standata-69c58b2fbe.json
# init = 2 (Default)
# random
#   seed = 619260806
# output
#   file = D:/_GIT.REPOS_/bayesutils/demo/sampling.monitor.dir/sampling.csv/sampling-2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = D:/_GIT.REPOS_/bayesutils/demo/sampling.monitor.dir/sampling.csv/peng-profile-2.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --name=peng_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,B.1.1,B.2.1,B.3.1,B.1.2,B.2.2,B.3.2,a,sigma
693.498,0.99569,0.0134746,7,255,0,-688.894,0.834572,0.818288,1.10161,0.998635,0.871057,1.21658,0.0987998,0.0744851
693.217,0.999224,0.0134721,7,191,0,-686.371,0.853066,0.822347,1.11196,1.00531,0.876679,1.2432,0.0958384,0.0785768
693.581,0.994847,0.0134948,8,367,0,-689.435,0.883204,0.863822,1.15418,1.03727,0.919754,1.28566,0.0865501,0.0781434
694.461,0.9988,0.0134863,7,223,0,-691.516,0.903236,0.887326,1.18221,1.06066,0.956468,1.30424,0.079855,0.0768126
695.383,0.999839,0.013506,8,287,0,-693.021,0.8497,0.801781,1.10535,1.00951,0.880559,1.221,0.0967253,0.0711862
694.003,0.995946,0.0135331,5,31,0,-692.464,0.844726,0.791727,1.10825,0.997194,0.877373,1.23,0.0965384,0.0710472
694.105,0.988613,0.0135324,7,159,0,-691.261,0.834255,0.775668,1.08773,0.988444,0.862108,1.18981,0.10184,0.0722751
693.586,0.999282,0.0134793,8,287,0,-691.678,0.908667,0.877377,1.17215,1.05752,0.940153,1.27412,0.0822049,0.0767987
689.693,0.980845,0.0135024,5,31,0,-686.942,0.883155,0.877875,1.177,1.06666,0.943507,1.28609,0.0849765,0.0764572
691.967,0.999412,0.0133945,4,15,0,-688.74,0.882502,0.877793,1.17397,1.06684,0.943318,1.2862,0.0839365,0.0763694
692.955,0.996495,0.0134183,5,31,0,-688.08,0.885591,0.881437,1.17101,1.05715,0.943983,1.29466,0.084023,0.0763858
693.582,0.994658,0.0134215,6,63,0,-687.43,0.915696,0.858551,1.15521,1.05926,0.932126,1.28339,0.0843407,0.0764743
695.279,0.999349,0.0134117,6,127,0,-691.227,0.893633,0.851332,1.15213,1.0499,0.931223,1.28774,0.0842472,0.0761037
693.582,0.994881,0.013435,6,95,0,-692.988,0.894784,0.871756,1.15856,1.05626,0.935446,1.26637,0.0835433,0.0767162
690.341,0.979493,0.0134268,4,15,0,-689.238,0.895281,0.872638,1.16035,1.05648,0.934817,1.26408,0.0822669,0.0768027
692.905,0.999889,0.0133102,6,127,0,-687.468,0.889372,0.838377,1.14434,1.04,0.920255,1.2487,0.0866734,0.0738339
691.821,0.999471,0.0133372,5,31,0,-688.587,0.884402,0.835803,1.14776,1.04099,0.935793,1.28714,0.0844935,0.0733855
691.432,0.999942,0.0133612,8,335,0,-689.866,0.849247,0.813592,1.0793,0.990018,0.852126,1.22655,0.100037,0.0742944
694.404,0.99507,0.0133886,5,31,0,-687.087,0.850126,0.804694,1.08819,1.00482,0.849027,1.20541,0.09808,0.0743644
692.732,0.997228,0.0133817,6,95,0,-690.465,0.829606,0.78603,1.08631,0.975346,0.86625,1.22089,0.100554,0.0750753
692.947,0.998715,0.01339,7,191,0,-690.017,0.849301,0.782638,1.09406,1.00656,0.863257,1.19683,0.0997213,0.0747209
691.366,0.999796,0.0134087,7,239,0,-689.611,0.851866,0.802789,1.10817,1.015,0.889538,1.25714,0.0931617,0.0785271
693.221,0.999759,0.0134351,7,255,0,-689.8,0.832724,0.797611,1.086,0.9853,0.846382,1.22376,0.0987703,0.0765897
692.253,0.998245,0.0134612,5,63,0,-688.268,0.84842,0.812852,1.10584,0.993719,0.838509,1.22491,0.0979254,0.0767729
694.334,0.999998,0.0134767,5,31,0,-690.709,0.838864,0.812296,1.08686,1.00514,0.858197,1.20793,0.0982146,0.0765239
693.89,0.999352,0.0135045,6,63,0,-692.362,0.84013,0.770616,1.08836,0.977077,0.848287,1.18628,0.101705,0.0760938
693.991,0.999999,0.0135278,5,31,0,-691.93,0.833009,0.771942,1.09379,0.982022,0.844821,1.18784,0.101816,0.0761087
691.698,0.995793,0.0135558,5,31,0,-688.73,0.824093,0.771671,1.09691,0.992883,0.862093,1.18606,0.10099,0.0754034
693.692,0.998737,0.0135538,8,287,0,-685.008,0.897583,0.867734,1.14078,1.03305,0.928,1.27963,0.0857717,0.0713405
692.935,0.995191,0.0135728,7,159,0,-688.414,0.842496,0.819865,1.09738,1.0209,0.875357,1.21784,0.0970141,0.0750154
688.046,0.973013,0.0135665,5,31,0,-683.235,0.869871,0.782361,1.10184,1.00001,0.86631,1.23439,0.0937293,0.0744722
692.697,0.999745,0.0134036,5,31,0,-685.919,0.859052,0.810849,1.08931,1.00593,0.871866,1.22673,0.0984449,0.0748024
693.858,0.998938,0.0134295,4,15,0,-690.904,0.861172,0.805558,1.08318,1.00752,0.871328,1.22579,0.0971461,0.0747448
693.978,0.998132,0.0134497,7,191,0,-690.527,0.838494,0.794461,1.08736,1.0088,0.860624,1.20627,0.099652,0.0766119
691.751,0.99477,0.0134642,5,31,0,-689.511,0.852628,0.791973,1.07633,1.00414,0.872639,1.19672,0.0980326,0.0765312
688.921,0.987959,0.013455,7,255,0,-684.653,0.789718,0.732037,1.05752,0.943443,0.801228,1.17206,0.111136,0.0799808
691.774,1,0.013398,5,31,0,-687.117,0.793591,0.728121,1.05185,0.942718,0.812841,1.16237,0.109877,0.07984
692.561,0.997054,0.0134256,6,95,0,-688.497,0.801338,0.73644,1.05604,0.95222,0.796619,1.16303,0.109932,0.0794497
693.123,0.998965,0.0134325,7,255,0,-685.675,0.782231,0.720096,1.01613,0.907075,0.768458,1.11761,0.117198,0.0757598
693.928,0.989198,0.0134528,7,159,0,-690.292,0.802328,0.745783,1.0424,0.938923,0.792132,1.14882,0.109613,0.0749416
690.153,0.988163,0.0134045,8,383,0,-687.264,0.86128,0.789598,1.10387,1.00244,0.856851,1.21457,0.099334,0.0700532
690.855,0.999908,0.0133493,5,63,0,-686.999,0.835857,0.830042,1.09153,1.00028,0.881077,1.22541,0.0978846,0.0706622
692.803,0.999954,0.013376,5,31,0,-689.11,0.840277,0.819519,1.09253,1.01056,0.863747,1.22351,0.0959325,0.070689
692.437,0.999817,0.0134031,8,287,0,-689.1,0.821942,0.737553,1.03143,0.958808,0.815823,1.16477,0.108214,0.0734677
693.149,0.999988,0.0134293,7,159,0,-689.538,0.795931,0.711649,1.00595,0.930504,0.788009,1.13538,0.114475,0.0736011
692.591,0.995349,0.0134567,8,319,0,-687.766,0.885139,0.832206,1.14509,1.03763,0.920599,1.26674,0.0886182,0.0814049
690.956,0.998727,0.0134515,5,31,0,-690.219,0.882718,0.825685,1.14944,1.04468,0.915416,1.25248,0.0877142,0.0812594
692.235,0.999381,0.0134701,6,95,0,-687.883,0.868638,0.833311,1.11595,1.02207,0.900957,1.2666,0.090048,0.0797105
695.26,0.999583,0.0134932,8,447,0,-688.524,0.948458,0.932592,1.21947,1.11382,1.01562,1.35581,0.0692013,0.0717855
695.173,0.993744,0.0135178,4,31,0,-689.499,0.947717,0.932288,1.21957,1.11389,1.01481,1.35942,0.0691221,0.0717801
693.295,0.999428,0.0135013,7,159,0,-691.033,0.961473,0.947912,1.24753,1.11987,1.01665,1.36696,0.0674954,0.0789743
694.041,0.99234,0.0135248,6,95,0,-687.914,0.948088,0.934978,1.23224,1.10766,1.01613,1.3468,0.0708225,0.0767177
693.422,0.992574,0.0134984,8,383,0,-690.111,0.875814,0.826285,1.14243,1.02503,0.907664,1.24426,0.0889382,0.0749215
694.248,0.999634,0.0134737,5,31,0,-691.794,0.87369,0.852895,1.11867,1.03477,0.909648,1.26558,0.0899446,0.0752438
694.708,0.995816,0.0134986,5,31,0,-690.911,0.882149,0.834497,1.12765,1.02393,0.897395,1.26346,0.0910996,0.075312
693.118,0.998938,0.0134966,6,95,0,-692.133,0.865674,0.845633,1.13405,1.04068,0.898883,1.24197,0.0916218,0.0745982
694.767,0.999842,0.0135166,6,95,0,-692.239,0.864051,0.826638,1.12492,1.03046,0.902317,1.23388,0.0914037,0.0727405
693.168,0.998429,0.0135429,5,31,0,-691.595,0.86831,0.833698,1.10657,1.01615,0.880564,1.25722,0.0918393,0.0728573
693.654,0.999152,0.0135593,5,63,0,-691.529,0.873121,0.824602,1.13115,1.02716,0.914617,1.23282,0.0904597,0.0733625
692.516,0.989443,0.0135808,5,31,0,-689.812,0.886614,0.82911,1.11601,1.02356,0.896544,1.25213,0.0928546,0.0733185
694.071,0.999397,0.0135339,7,191,0,-688.785,0.87716,0.830087,1.14409,1.03174,0.896676,1.25749,0.0882806,0.0739359
691.786,0.996237,0.0135571,8,319,0,-688.972,0.842476,0.832602,1.10774,1.02144,0.879851,1.23158,0.0931584,0.0730364
693.958,0.999972,0.013558,5,31,0,-690.73,0.849222,0.828572,1.10666,1.02286,0.876349,1.2317,0.0953605,0.0732686
693.995,0.9998,0.0135852,7,255,0,-690.738,0.872631,0.820788,1.13579,1.0221,0.924835,1.2477,0.090883,0.0738711
693.629,0.99042,0.0136112,6,95,0,-690.081,0.864073,0.843138,1.14806,1.03258,0.903547,1.25825,0.0887605,0.0726286
692.087,0.998788,0.0135712,6,95,0,-686.352,0.884212,0.847994,1.11448,1.0302,0.878475,1.24519,0.0905938,0.074416
693.133,0.99992,0.01359,7,191,0,-690.366,0.895676,0.873179,1.14605,1.05084,0.907072,1.2791,0.0848221,0.0774346
693.346,0.999673,0.0136169,8,511,0,-688.464,0.979772,0.964368,1.26318,1.14884,1.02874,1.3913,0.0616548,0.0747741
692.595,0.993753,0.013642,9,543,0,-690.159,0.766622,0.728902,1.01516,0.927021,0.789829,1.12172,0.115337,0.0772839
694.2,0.999875,0.0136253,6,127,0,-690.409,0.78368,0.727652,1.00938,0.938988,0.780328,1.12646,0.11439,0.0750654
693.871,0.982276,0.0136518,5,31,0,-691.343,0.775112,0.728633,1.02016,0.937311,0.781676,1.13479,0.115494,0.0751797
689.716,0.98605,0.0135546,7,191,0,-688.542,0.791043,0.730508,1.01973,0.925031,0.799063,1.1467,0.115408,0.0804791
692.082,0.999662,0.0134843,7,255,0,-686.238,0.748869,0.685408,0.986253,0.89827,0.761796,1.10563,0.121059,0.0787124
689.496,0.992775,0.013509,5,31,0,-686.666,0.753683,0.677427,0.980325,0.91046,0.731871,1.12144,0.121782,0.0786651
691.698,0.999849,0.0134858,6,95,0,-686.738,0.747798,0.670045,0.992558,0.903842,0.74291,1.0839,0.122251,0.0781163
691.505,0.998705,0.0135118,9,607,0,-685.117,0.981624,0.953387,1.23378,1.12846,1.04984,1.37965,0.0653887,0.0697254
690.745,0.969436,0.0135299,6,63,0,-685.365,0.970449,0.9422,1.26224,1.13626,1.02736,1.38542,0.0651775,0.0687905
692.918,0.999985,0.013345,5,31,0,-690.026,0.970538,0.958247,1.2417,1.13474,1.03444,1.37496,0.06594,0.0685657
692.113,0.990316,0.0133717,7,127,0,-690.803,0.972868,0.960607,1.24525,1.13519,1.03951,1.37716,0.0632153,0.0682876
692.711,0.999776,0.0133318,8,287,0,-687.612,1.02015,1.03151,1.31127,1.18254,1.09925,1.44279,0.0524339,0.0737749
693.709,0.999218,0.013357,8,255,0,-689.368,0.978259,0.969732,1.25852,1.1432,1.04853,1.38889,0.0617565,0.0693255
694.483,0.989903,0.0133784,8,255,0,-690.428,0.901175,0.862353,1.15713,1.05537,0.933493,1.27498,0.0831221,0.0767184
696.169,0.999324,0.0133357,7,239,0,-693.71,0.91893,0.888103,1.18153,1.07631,0.96369,1.31347,0.0788245,0.0755696
695.342,0.994749,0.0133578,8,383,0,-692.541,0.870965,0.827564,1.13403,1.02173,0.885466,1.24676,0.0911187,0.0737227
692.915,0.992813,0.0133484,5,31,0,-689.25,0.867602,0.832346,1.11318,1.01709,0.928677,1.2474,0.0916919,0.0741675
692.431,0.98695,0.0133257,7,159,0,-687.55,0.865524,0.828913,1.09348,1.00854,0.860387,1.2387,0.0946462,0.0738167
693.722,0.999983,0.0132631,5,31,0,-690.431,0.856597,0.836447,1.10741,1.01579,0.866046,1.22176,0.0951656,0.073784
693.815,0.990293,0.0132895,6,63,0,-689.179,0.862994,0.816767,1.10715,1.01985,0.859907,1.24002,0.0948699,0.0739906
694.104,0.998205,0.0132498,6,127,0,-689.357,0.850096,0.812656,1.10312,1.00458,0.90002,1.221,0.0952212,0.0768544
693.942,0.99817,0.013264,7,159,0,-690.391,0.863844,0.820549,1.11237,0.999749,0.900877,1.24311,0.0936833,0.071852
694.638,0.994227,0.013278,5,31,0,-692.233,0.861822,0.816179,1.10503,1.02186,0.887549,1.23062,0.0931202,0.0715347
695.302,0.998019,0.0132652,8,495,0,-692.555,0.90294,0.872044,1.15728,1.0612,0.941599,1.29186,0.0842305,0.0747957
688.879,0.990163,0.0132781,5,31,0,-680.794,0.913076,0.841815,1.18111,1.07693,0.972088,1.30513,0.0815259,0.0759942
687.525,0.99718,0.0132376,6,127,0,-683.123,0.896859,0.908002,1.1541,1.04988,0.920307,1.29365,0.081771,0.0787091
691.244,1,0.0132448,5,31,0,-684.502,0.906247,0.849244,1.16007,1.07183,0.94943,1.28335,0.0813429,0.0780103
692.384,0.991956,0.0132712,6,63,0,-687.898,0.89759,0.879781,1.16857,1.04624,0.925521,1.2984,0.0823124,0.0782239
692.158,0.992392,0.0132429,8,383,0,-687.827,0.966987,0.966405,1.22068,1.12518,1.02692,1.38179,0.066699,0.0735758
692.095,0.999922,0.0132176,5,63,0,-689.008,0.974306,0.963883,1.22408,1.11728,1.02388,1.35955,0.0668343,0.0735123
691.491,0.997288,0.0132434,5,31,0,-686.602,0.959636,0.956252,1.25137,1.10613,1.02916,1.37781,0.065779,0.0728431
692.459,0.999257,0.0132513,6,127,0,-685.617,0.944858,0.900527,1.22542,1.09646,1.00375,1.34027,0.0717772,0.0704345
692.657,0.995759,0.0132725,6,127,0,-688.254,0.928662,0.933713,1.20083,1.10413,0.979149,1.34302,0.0743737,0.0730576
693.456,0.999447,0.01327,8,319,0,-687.89,0.845244,0.824576,1.1032,0.995039,0.87195,1.21023,0.0983451,0.0723399
694.608,1,0.0132926,5,31,0,-692.909,0.855573,0.792972,1.09614,1.00887,0.867892,1.23243,0.0959247,0.0726496
692.838,0.997846,0.0133189,6,95,0,-689.648,0.853357,0.821976,1.1225,1.03691,0.904681,1.2547,0.0910807,0.0737662
691.981,0.999736,0.0133306,7,255,0,-688.781,0.83787,0.786781,1.09179,1.01337,0.888352,1.22645,0.0973269,0.0763426
692.936,0.981345,0.0133551,5,63,0,-687.13,0.857067,0.811072,1.0999,0.988042,0.855707,1.20658,0.0969136,0.0754638
691.486,0.997035,0.0132546,9,639,0,-683.275,0.866325,0.812556,1.11858,1.03555,0.918233,1.25738,0.0894721,0.0773635
692.123,0.997824,0.0132607,7,223,0,-686.413,0.839391,0.795735,1.08888,0.970767,0.839716,1.19068,0.100526,0.0783175
691.681,0.996336,0.0132722,6,95,0,-688.887,0.829869,0.776223,1.0733,1.00284,0.859726,1.19121,0.102349,0.0773103
694.834,0.999978,0.0132736,5,31,0,-690.113,0.838345,0.78473,1.07295,0.988948,0.856188,1.21281,0.100247,0.0767317
693.477,0.984336,0.0132996,5,31,0,-690.383,0.839513,0.782448,1.06775,0.998653,0.83994,1.1972,0.101293,0.0766578
695.152,0.99393,0.0132198,7,255,0,-691.72,0.840707,0.801831,1.09233,1.00532,0.874512,1.21259,0.0978177,0.0768896
694.273,0.99749,0.013205,5,31,0,-692.097,0.850026,0.818129,1.09695,0.991483,0.855252,1.21973,0.0979727,0.0770981
695.39,1,0.0132141,5,31,0,-693.395,0.843736,0.795805,1.0977,1.00551,0.869602,1.22387,0.0974801,0.0766986
695.57,0.998442,0.0132401,7,191,0,-692.561,0.820548,0.783812,1.07032,0.975759,0.839453,1.19734,0.102723,0.0744091
694.117,0.982174,0.0132557,7,191,0,-691.502,0.863605,0.812485,1.10795,1.00992,0.878371,1.24713,0.0930757,0.077101
693.126,0.999053,0.0131617,6,95,0,-691.072,0.857147,0.826394,1.11952,1.0191,0.904623,1.22251,0.0930381,0.0781672
695.578,0.999523,0.0131813,8,319,0,-690.661,0.902833,0.885762,1.1648,1.05946,0.945313,1.28884,0.0817215,0.0750259
695.903,0.999659,0.013204,6,127,0,-694.322,0.903587,0.865219,1.16343,1.05893,0.940149,1.29507,0.0820261,0.0739967
693.689,0.998153,0.0132277,8,479,0,-690.633,0.945972,0.907988,1.20256,1.10657,1.01037,1.35131,0.0712921,0.07607
695.328,0.999786,0.0132412,8,479,0,-690.995,0.917959,0.876404,1.17855,1.07495,0.975484,1.31138,0.0786425,0.0732013
696.366,0.998658,0.0132657,8,511,0,-692.431,0.879203,0.845808,1.13968,1.03821,0.922637,1.26233,0.0879097,0.073606
694.393,0.995466,0.0132827,5,31,0,-691.563,0.876616,0.854873,1.1502,1.02639,0.905843,1.25583,0.0890552,0.0734074
693.784,0.996277,0.0132781,7,159,0,-689.471,0.868798,0.844264,1.14675,1.02202,0.919,1.26393,0.0887278,0.0726784
694.557,0.998466,0.013279,5,63,0,-690.047,0.88453,0.854663,1.13736,1.03576,0.903797,1.27921,0.0877585,0.0722961
693.064,0.983593,0.0132946,6,63,0,-690.099,0.883873,0.854386,1.12931,1.04657,0.914156,1.28189,0.0883567,0.0724967
689.22,0.940429,0.0132101,9,511,0,-679.633,0.941499,0.91198,1.22182,1.09596,1.01782,1.34571,0.0742993,0.0791699
688.599,0.999414,0.0128419,6,63,0,-684.369,0.944745,0.941006,1.2004,1.11274,0.978478,1.3432,0.0698781,0.0783925
688.679,0.999473,0.0128633,6,127,0,-683.966,0.944435,0.939531,1.2247,1.08075,1.00843,1.35159,0.0696586,0.0774952
689.422,0.99925,0.0128851,6,127,0,-685.531,0.947886,0.915573,1.2081,1.13245,0.996087,1.33734,0.0721536,0.0758259
691.918,0.999969,0.0129055,5,63,0,-685.241,0.961625,0.934359,1.21789,1.10367,0.980198,1.35474,0.0697825,0.0753867
693.914,0.999996,0.0129306,5,31,0,-690.432,0.951431,0.939252,1.21799,1.11033,0.999703,1.36721,0.0705479,0.0756098
693.108,0.999784,0.0129559,9,511,0,-691.957,0.77526,0.696565,1.01519,0.918909,0.766972,1.1079,0.118764,0.0755509
693.429,0.999831,0.0129798,9,575,0,-688.531,0.982619,0.985849,1.26355,1.14931,1.04916,1.39295,0.0620583,0.0712517
691.243,0.997373,0.0130041,5,31,0,-688.795,1.00169,0.958566,1.27282,1.15193,1.07083,1.41514,0.059787,0.0715894
693.503,0.999832,0.0130121,6,127,0,-688.619,1.01196,0.990656,1.27956,1.16533,1.07131,1.4229,0.0570191,0.0735237
686.471,0.993041,0.0130364,5,31,0,-683.778,1.02491,0.964678,1.27402,1.1513,1.07027,1.42386,0.0567661,0.0737862
691.238,0.999766,0.0130159,6,127,0,-684.544,0.984483,1.00497,1.28435,1.1761,1.07738,1.41008,0.0564381,0.0750809
692.411,0.998894,0.0130398,9,511,0,-688.396,0.805468,0.766952,1.06446,0.965364,0.807064,1.16241,0.107685,0.0795385
693.356,0.992064,0.0130579,8,319,0,-688.817,0.76068,0.706245,0.989403,0.913158,0.747658,1.11772,0.119085,0.0772626
692.289,0.984713,0.0130309,6,127,0,-685.585,0.776114,0.715691,1.00752,0.910927,0.750121,1.10451,0.119989,0.0751445
694.108,0.987306,0.0129559,7,159,0,-688.054,0.79474,0.732876,1.02894,0.943266,0.776444,1.13148,0.112661,0.0752128
693.399,0.999884,0.0128981,5,31,0,-692.545,0.800453,0.738426,1.0246,0.945403,0.773073,1.13599,0.112983,0.0752528
690.59,0.992741,0.0129225,5,31,0,-688.736,0.799037,0.741374,1.0096,0.952101,0.770164,1.14673,0.113068,0.0750979
691.827,0.99832,0.0129003,5,31,0,-687.429,0.808597,0.745643,1.02778,0.949081,0.770717,1.14843,0.110719,0.075121
693.472,0.999998,0.0129144,5,31,0,-690.023,0.808033,0.736395,1.01979,0.945745,0.790432,1.1507,0.112087,0.0749111
694.643,0.990338,0.0129395,5,31,0,-690.816,0.790691,0.734046,1.04375,0.94045,0.801798,1.14479,0.110909,0.0746043
693.1,0.995355,0.0129016,7,159,0,-691.121,0.799284,0.733985,1.01584,0.93018,0.798299,1.14694,0.111608,0.0735885
693.793,0.999416,0.0128964,7,175,0,-691.101,0.788416,0.719671,1.03572,0.945728,0.779025,1.14123,0.112145,0.0752282
687.843,0.974946,0.0129177,6,63,0,-684.679,0.788171,0.702323,1.01149,0.932095,0.817977,1.13818,0.115754,0.0745833
691.846,1,0.0127804,4,15,0,-686.877,0.784771,0.709311,1.00901,0.93022,0.810382,1.13441,0.114556,0.0747246
689.913,0.992691,0.0128052,6,127,0,-687.168,0.775779,0.719022,1.01652,0.922653,0.731579,1.11854,0.116417,0.0736552
689.295,0.998663,0.0127829,6,95,0,-685.263,0.754703,0.680981,0.969739,0.885416,0.770998,1.10069,0.12176,0.0756132
692.86,0.999975,0.0127991,7,223,0,-686.924,0.803241,0.741863,1.04377,0.956163,0.832817,1.14632,0.108997,0.0735658
693.928,0.995799,0.0128237,7,191,0,-689.54,0.829747,0.781479,1.08038,0.988277,0.873434,1.20111,0.0995464,0.0750605
695.357,0.99993,0.0128215,6,127,0,-692.391,0.842943,0.795818,1.08504,0.99573,0.844526,1.20836,0.0989541,0.0728421
694.924,0.997242,0.0128458,5,63,0,-692.732,0.849191,0.797263,1.0829,0.993687,0.849032,1.20122,0.0990647,0.0726622
696.038,0.998361,0.0128528,8,415,0,-693.638,0.857801,0.816728,1.11023,1.012,0.870227,1.23254,0.0946456,0.0729533
694.814,0.99829,0.012867,8,383,0,-692.865,0.901607,0.881005,1.15889,1.06153,0.950844,1.27768,0.0829836,0.0720276
691.415,0.990794,0.0128808,7,159,0,-688.398,0.899306,0.897022,1.19449,1.06078,0.972487,1.30994,0.0802403,0.0756455
692.283,0.99927,0.0128461,8,447,0,-683.469,0.9396,0.945487,1.22245,1.09589,1.01731,1.35477,0.0711861,0.0713737
692.96,0.997614,0.0128662,8,511,0,-690.152,0.972141,0.932415,1.23981,1.13896,1.02196,1.37948,0.0649531,0.073573
693.158,0.998481,0.0128756,5,31,0,-690.104,0.967859,0.925769,1.24881,1.12362,1.02511,1.36436,0.0675098,0.0732815
688.554,0.992629,0.0128905,7,255,0,-685.844,1.01103,0.980615,1.28721,1.18996,1.08124,1.4517,0.0542726,0.0743954
690.837,0.999905,0.0128677,6,63,0,-684.172,1.00971,0.986695,1.30794,1.18228,1.09778,1.41856,0.054624,0.0735677
691.606,0.999707,0.0128918,7,159,0,-688.645,1.02073,1.02631,1.29321,1.17759,1.09097,1.45519,0.0515163,0.0738777
689.705,0.995559,0.0129147,6,95,0,-686.795,1.02113,1.0041,1.32494,1.19753,1.11464,1.43505,0.0517935,0.075023
694.172,0.997935,0.0129108,8,351,0,-685.261,0.919366,0.881032,1.19156,1.08651,0.979593,1.3077,0.0786388,0.0729387
693.998,0.999971,0.0129222,5,31,0,-693.238,0.916602,0.879341,1.19389,1.08686,0.980738,1.30828,0.0781616,0.072853
693.35,0.993329,0.0129468,6,127,0,-688.151,0.93886,0.919108,1.19177,1.08524,0.975646,1.3392,0.0741174,0.0707614
694.154,0.994912,0.0129284,9,767,0,-689.653,0.850543,0.810699,1.10583,1.00584,0.847586,1.21268,0.0973796,0.0746399
692.3,0.993271,0.0129202,6,95,0,-688.525,0.849959,0.837057,1.09882,1.0026,0.868443,1.21425,0.097674,0.0725497
694.882,0.994472,0.0129015,6,95,0,-689.844,0.850579,0.789157,1.10714,1.00646,0.870146,1.23085,0.0964735,0.0735019
692.512,0.996559,0.0128905,5,63,0,-689.901,0.864835,0.796997,1.10965,0.989228,0.876954,1.23535,0.0959317,0.0727394
693.655,0.999452,0.012893,8,447,0,-689.925,0.798859,0.772542,1.05569,0.961824,0.815083,1.17633,0.106815,0.0768937
692.509,0.997464,0.0129141,8,351,0,-688.236,0.843732,0.828898,1.11074,1.00046,0.87526,1.23444,0.0957456,0.0796383
692.784,0.997897,0.0129224,8,319,0,-689.29,0.860173,0.808975,1.10218,0.992037,0.858859,1.21198,0.0967949,0.0793427
690.545,0.998376,0.0129335,5,31,0,-688.395,0.840273,0.797757,1.06753,0.992112,0.883132,1.21705,0.0984483,0.0795236
690.289,0.999577,0.0129477,8,511,0,-686.652,0.920392,0.898306,1.18163,1.05538,0.983533,1.29179,0.0797827,0.0712855
691.056,0.996429,0.0129696,7,191,0,-685.902,0.902131,0.894883,1.17542,1.08691,0.948383,1.32588,0.0785824,0.0775976
692.365,0.999937,0.0129712,5,31,0,-689.295,0.913438,0.893851,1.17834,1.09269,0.944922,1.31386,0.0787678,0.0777293
694.117,0.998682,0.0129955,5,31,0,-690.611,0.922411,0.899389,1.18512,1.08316,0.956685,1.32421,0.076681,0.0779012
693.094,0.993552,0.0130117,5,31,0,-691.543,0.922121,0.889931,1.18722,1.07451,0.982376,1.29833,0.0777468,0.0782583
691.547,0.999496,0.0129946,5,31,0,-689.035,0.924721,0.879311,1.18292,1.07299,0.998981,1.31276,0.0784026,0.0783015
694.138,0.998642,0.013016,5,31,0,-689.615,0.928793,0.897355,1.18805,1.08412,0.966449,1.33288,0.0768763,0.0781404
693.292,0.997999,0.0130319,5,31,0,-691.807,0.932218,0.904893,1.17831,1.08385,0.958351,1.32705,0.0768114,0.0777877
691.863,0.996705,0.0130437,5,31,0,-688.486,0.923755,0.908919,1.17328,1.09914,0.977638,1.31674,0.0771291,0.0778749
690.5,0.999208,0.013047,6,63,0,-687.958,0.916658,0.876714,1.19989,1.05808,0.951299,1.31994,0.0789044,0.0788297
692.314,0.999581,0.0130666,7,223,0,-688.49,0.886832,0.842174,1.16668,1.03053,0.922127,1.27902,0.0860947,0.0767991
693.691,0.998713,0.0130886,6,127,0,-689.542,0.891859,0.872264,1.13584,1.06008,0.934322,1.28334,0.0849043,0.0745325
694.166,0.99332,0.013105,7,223,0,-689.649,0.93119,0.873126,1.18267,1.07688,0.965015,1.31885,0.0781525,0.0747194
692.525,0.998449,0.0130862,5,63,0,-690.447,0.926923,0.859902,1.18769,1.07806,0.957256,1.31658,0.078619,0.0747482
689.024,0.993406,0.0131009,5,31,0,-684.541,0.924311,0.899734,1.16286,1.10046,0.949133,1.3166,0.0784383,0.0747326
693.856,0.999583,0.0130827,8,511,0,-685.746,0.842974,0.790565,1.08432,1.01143,0.868183,1.21905,0.0986625,0.0735897
693.737,0.998408,0.0131047,7,223,0,-689.323,0.828312,0.783791,1.06787,0.984572,0.865059,1.194,0.101558,0.0704796
690.171,0.97049,0.013119,8,287,0,-686.533,0.776748,0.713414,1.00326,0.93109,0.800055,1.1378,0.113135,0.0775171
